单价（元/平方米）,房屋所属市辖区,房屋地址（街道）,房屋户型,所在楼层,建筑面积（平方米）,户型结构,建筑类型,房屋朝向,建筑结构,装修情况,配备电梯,挂牌时间,交易权属,房屋用途
8200.0,龙泉驿,航天,2室2厅1厨1卫,中楼层 (共7层),88.56,平层,板楼,东,砖混结构,简装,无,2019-10-25,商品房,普通住宅
11500.0,龙泉驿,十陵,3室2厅1厨2卫,中楼层 (共6层),114.04,平层,板楼,南,砖混结构,其他,无,2021-02-19,商品房,普通住宅
12000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,高楼层 (共6层),130.37,平层,板楼,南,混合结构,简装,无,2021-03-18,商品房,普通住宅
17880.0,龙泉驿,十陵,5室2厅1厨2卫,高楼层 (共6层),173.91,跃层,板楼,南,混合结构,简装,无,2020-04-27,商品房,普通住宅
17000.0,龙泉驿,东山,3室2厅1厨2卫,中楼层 (共11层),152.1,平层,板塔结合,东南,钢混结构,其他,有,2021-10-26,商品房,普通住宅
8000.0,龙泉驿,航天,2室2厅1厨1卫,高楼层 (共6层),90.72,平层,板楼,东南,砖混结构,简装,无,2021-04-01,商品房,普通住宅
15000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,低楼层 (共11层),117.41,平层,板塔结合,东南,钢混结构,简装,有,2021-10-22,商品房,普通住宅
14100.0,龙泉驿,龙泉驿城区,3室1厅1厨2卫,中楼层 (共6层),126.74,平层,板塔结合,东南,钢混结构,简装,无,2020-10-24,商品房,普通住宅
12800.0,龙泉驿,东山,3室1厅1厨2卫,低楼层 (共6层),113.55,平层,板楼,东南,钢混结构,简装,无,2020-10-16,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,高楼层 (共6层),131.62,平层,板楼,东,砖混结构,简装,无,2019-12-03,商品房,普通住宅
17200.0,龙泉驿,东山,4室2厅1厨2卫,中楼层 (共5层),135.2,跃层,板楼,东南,钢混结构,简装,无,2020-07-27,商品房,普通住宅
15000.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共18层),125.54,平层,板塔结合,东北,钢混结构,其他,有,2021-06-16,商品房,普通住宅
11000.0,龙泉驿,十陵,3室2厅1厨1卫,高楼层 (共7层),114.22,平层,板楼,东南,砖混结构,精装,无,2021-06-25,商品房,普通住宅
7400.0,龙泉驿,航天,3室1厅1厨1卫,低楼层 (共7层),90.62,平层,板塔结合,西南,框架结构,精装,无,2021-04-03,商品房,普通住宅
15900.0,龙泉驿,十陵,3室1厅1厨1卫,低楼层 (共30层),86.76,平层,板楼,北,钢混结构,精装,有,2021-05-09,商品房,普通住宅
10980.0,龙泉驿,航天,3室1厅1厨2卫,低楼层 (共6层),117,错层,板楼,东南,砖混结构,简装,无,2021-01-31,商品房,普通住宅
8600.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,中楼层 (共7层),107.04,平层,板楼,南,砖混结构,简装,无,2020-12-10,商品房,普通住宅
14700.0,龙泉驿,龙泉驿城区,4室2厅1厨2卫,高楼层 (共7层),158,错层,板楼,东 东南,砖混结构,简装,无,2020-12-19,商品房,普通住宅
13000.0,龙泉驿,龙泉驿城区,3室3厅1厨2卫,中楼层 (共6层),157.27,错层,板楼,北,砖混结构,简装,无,2019-08-27,商品房,普通住宅
9600.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,高楼层 (共6层),121.35,平层,板楼,东南,钢混结构,简装,无,2021-02-26,商品房,普通住宅
12000.0,龙泉驿,东山,3室2厅1厨2卫,中楼层 (共11层),89.2,平层,板塔结合,东北,钢混结构,其他,有,2021-04-22,商品房,普通住宅
7300.0,龙泉驿,航天,3室2厅1厨1卫,高楼层 (共7层),82.66,平层,板楼,西南,砖混结构,简装,无,2021-03-20,商品房,普通住宅
9990.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,低楼层 (共6层),121.35,平层,板楼,东南,钢混结构,简装,无,2021-08-19,商品房,普通住宅
15000.0,龙泉驿,东山,4室2厅1厨2卫,高楼层 (共32层),115.79,平层,板塔结合,东南,钢混结构,精装,有,2021-09-28,商品房,普通住宅
16000.0,龙泉驿,十陵,3室1厅1厨1卫,低楼层 (共37层),90.05,平层,板塔结合,东,钢混结构,精装,有,2021-03-03,商品房,普通住宅
15000.0,龙泉驿,洪河,3室2厅1厨2卫,高楼层 (共6层),116.88,平层,板楼,东南,混合结构,简装,无,2019-10-04,商品房,普通住宅
14000.0,龙泉驿,东山,3室2厅1厨1卫,低楼层 (共18层),96.75,平层,塔楼,西南,钢混结构,精装,有,2021-09-09,商品房,普通住宅
11300.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,高楼层 (共6层),130.37,平层,板楼,东南,钢混结构,简装,无,2021-04-08,商品房,普通住宅
13600.0,龙泉驿,航天,3室2厅1厨2卫,低楼层 (共28层),104.68,平层,板塔结合,东南,钢混结构,毛坯,有,2021-06-22,商品房,普通住宅
14300.0,龙泉驿,航天,3室2厅1厨1卫,高楼层 (共18层),97.45,平层,板塔结合,南 北,钢混结构,其他,有,2021-07-19,商品房,普通住宅
10600.0,龙泉驿,航天,3室2厅1厨2卫,低楼层 (共18层),117.41,平层,板塔结合,东南,钢混结构,毛坯,有,2020-01-20,商品房,普通住宅
13000.0,龙泉驿,东山,3室2厅2厨1卫,低楼层 (共22层),97.27,平层,塔楼,东,钢混结构,简装,有,2021-08-18,商品房,普通住宅
15280.000000000002,龙泉驿,十陵,4室2厅1厨3卫,低楼层 (共34层),115.69,平层,板塔结合,西,钢混结构,精装,有,2020-10-13,商品房,普通住宅
16500.0,龙泉驿,东山,3室2厅1厨2卫,高楼层 (共9层),151.08,平层,板楼,南 北,钢混结构,精装,有,2020-08-02,商品房,普通住宅
17000.0,龙泉驿,东山,4室1厅1厨2卫,低楼层 (共17层),141.95,平层,塔楼,东南,钢混结构,其他,有,2021-07-24,商品房,普通住宅
13500.0,龙泉驿,航天,3室2厅1厨1卫,低楼层 (共21层),96.51,平层,板塔结合,东,钢混结构,其他,有,2021-10-09,商品房,普通住宅
16000.0,龙泉驿,东山,4室2厅1厨2卫,中楼层 (共10层),138.99,平层,板楼,南,钢混结构,毛坯,有,2021-09-07,商品房,普通住宅
24600.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共5层),141.01,平层,板楼,南,钢混结构,毛坯,无,2020-03-06,商品房,普通住宅
16700.0,龙泉驿,大面,5室1厅1厨2卫,高楼层 (共6层),129.55,跃层,板楼,南 北,砖混结构,精装,无,2020-11-13,商品房,普通住宅
15600.0,龙泉驿,东山,3室1厅1厨2卫,中楼层 (共10层),121.19,错层,板塔结合,南,钢混结构,毛坯,有,2021-03-22,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,4室2厅1厨2卫,中楼层 (共6层),145.12,错层,板楼,东南,框架结构,精装,无,2020-10-18,商品房,普通住宅
12900.0,龙泉驿,航天,3室2厅1厨2卫,低楼层 (共7层),115.92,错层,板楼,东南 南,钢混结构,简装,无,2021-05-19,商品房,普通住宅
9000.0,龙泉驿,航天,3室1厅1厨1卫,高楼层 (共7层),137.1,平层,板塔结合,西南,砖混结构,简装,无,2020-07-04,商品房,普通住宅
12680.0,龙泉驿,龙泉驿城区,4室2厅2厨2卫,高楼层 (共6层),109.29,跃层,板楼,南,钢混结构,简装,无,2021-03-02,商品房,普通住宅
11220.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,低楼层 (共6层),145.79,错层,板楼,南,砖混结构,简装,无,2021-11-09,商品房,普通住宅
5500.0,龙泉驿,航天,2室2厅1厨1卫,高楼层 (共6层),76.14,平层,板楼,东南,混合结构,简装,无,2020-06-13,商品房,普通住宅
13900.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,中楼层 (共6层),128.85,错层,板楼,东南,砖混结构,毛坯,无,2021-09-13,商品房,普通住宅
12300.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共6层),104.31,平层,板楼,南,混合结构,精装,无,2020-09-12,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,中楼层 (共6层),114.16,错层,板楼,东,钢混结构,简装,无,2019-11-06,商品房,普通住宅
28000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,高楼层 (共6层),141.61,跃层,板塔结合,南,框架结构,精装,无,2021-06-09,商品房,普通住宅
13000.0,龙泉驿,东山,2室2厅1厨2卫,低楼层 (共10层),96.69,平层,塔楼,南,钢混结构,精装,有,2021-07-19,商品房,普通住宅
23800.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共4层),165,平层,板塔结合,东北,钢混结构,精装,有,2021-04-21,商品房,普通住宅
11780.0,龙泉驿,龙泉驿城区,3室1厅1厨2卫,中楼层 (共7层),110.38,平层,板楼,南,钢混结构,精装,无,2020-08-16,商品房,普通住宅
14800.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共6层),131.18,平层,板塔结合,东南,钢混结构,简装,无,2021-07-09,商品房,普通住宅
15300.0,龙泉驿,航天,3室2厅1厨1卫,低楼层 (共6层),134.81,错层,板塔结合,北,混合结构,其他,无,2021-06-01,商品房,普通住宅
18000.0,龙泉驿,龙泉驿城区,5室2厅1厨2卫,高楼层 (共6层),131.94,跃层,板楼,东,钢混结构,简装,无,2021-10-18,商品房,普通住宅
19500.0,龙泉驿,洪河,6室1厅1厨2卫,高楼层 (共6层),175.16,跃层,板塔结合,南,钢混结构,其他,无,2021-10-20,商品房,普通住宅
13680.000000000002,龙泉驿,十陵,3室2厅1厨2卫,低楼层 (共6层),118.07,错层,板楼,东南,钢混结构,简装,无,2020-08-07,商品房,普通住宅
7900.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共5层),88.6,平层,板塔结合,南,砖混结构,简装,无,2021-04-04,商品房,普通住宅
9200.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,中楼层 (共9层),87.96,平层,板楼,东南,钢混结构,简装,有,2021-02-21,商品房,普通住宅
12500.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,中楼层 (共7层),134.21,平层,板塔结合,东南,钢混结构,精装,无,2020-09-04,商品房,普通住宅
12600.0,龙泉驿,东山,3室1厅1厨1卫,低楼层 (共22层),97.27,平层,塔楼,东北,钢混结构,简装,有,2021-07-18,商品房,普通住宅
36000.0,龙泉驿,龙泉驿城区,4室2厅1厨2卫,高楼层 (共6层),148.42,跃层,板塔结合,东南 南,钢混结构,毛坯,有,2020-08-29,商品房,普通住宅
14500.0,龙泉驿,十陵,5室2厅1厨2卫,高楼层 (共40层),81.41,跃层,板塔结合,东南,钢混结构,毛坯,有,2021-05-30,商品房,普通住宅
10700.0,龙泉驿,东山,3室2厅1厨1卫,低楼层 (共32层),82.23,平层,板塔结合,西北,框架结构,精装,有,2021-04-25,商品房,普通住宅
10500.0,龙泉驿,东山,3室1厅1厨2卫,中楼层 (共32层),88.46,平层,板塔结合,西,框架结构,简装,有,2021-07-28,商品房,普通住宅
11200.0,龙泉驿,东山,3室1厅1厨1卫,高楼层 (共18层),89.23,平层,板塔结合,东北,钢混结构,其他,有,2021-09-19,商品房,普通住宅
14700.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共18层),95.85,平层,塔楼,南,钢混结构,精装,有,2020-12-03,商品房,普通住宅
15000.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共10层),119.25,错层,板楼,东南,钢混结构,简装,有,2020-10-05,商品房,普通住宅
11000.0,龙泉驿,东山,3室2厅1厨2卫,低楼层 (共6层),113.95,平层,板楼,东,钢混结构,简装,无,2020-10-07,商品房,普通住宅
11200.0,龙泉驿,东山,3室1厅1厨2卫,中楼层 (共32层),89.07,平层,板塔结合,南,框架结构,毛坯,有,2021-09-07,商品房,普通住宅
14000.0,龙泉驿,龙泉驿城区,4室1厅3厨2卫,中楼层 (共6层),184.34,错层,板楼,东,钢混结构,精装,无,2020-07-11,商品房,普通住宅
16300.0,龙泉驿,东山,3室2厅1厨2卫,高楼层 (共18层),126.76,平层,板塔结合,东南,钢混结构,精装,有,2021-03-26,商品房,普通住宅
11000.0,龙泉驿,东山,3室1厅1厨2卫,高楼层 (共6层),113.95,平层,板楼,东南,钢混结构,简装,无,2021-07-02,商品房,普通住宅
14100.0,龙泉驿,龙泉驿城区,3室1厅1厨2卫,高楼层 (共6层),121.09,平层,板楼,西南 东北,混合结构,毛坯,无,2021-02-24,商品房,普通住宅
19000.0,龙泉驿,龙泉驿城区,6室2厅1厨3卫,高楼层 (共6层),223.89,跃层,板塔结合,东南,混合结构,简装,无,2020-08-01,商品房,普通住宅
6000.0,龙泉驿,阳光城,4室2厅1厨2卫,高楼层 (共7层),129.39,平层,板楼,西南,框架结构,简装,无,2021-07-05,商品房,普通住宅
14300.0,龙泉驿,龙泉驿城区,4室2厅1厨2卫,低楼层 (共7层),161.53,平层,板楼,南,钢混结构,精装,无,2021-04-28,商品房,普通住宅
14300.0,龙泉驿,东山,4室2厅1厨2卫,高楼层 (共26层),120.31,平层,板塔结合,南 北,钢混结构,简装,有,2021-05-05,商品房,普通住宅
16300.0,龙泉驿,十陵,4室1厅1厨2卫,中楼层 (共18层),139.47,平层,板塔结合,南 北,钢混结构,精装,有,2021-09-10,商品房,普通住宅
12250.0,龙泉驿,航天,3室1厅1厨2卫,高楼层 (共26层),110.48,平层,板塔结合,东南,钢混结构,简装,有,2021-08-02,商品房,普通住宅
15000.0,龙泉驿,东山,3室1厅1厨2卫,低楼层 (共24层),110.27,平层,塔楼,东南,钢混结构,毛坯,有,2021-03-20,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,4室2厅1厨2卫,高楼层 (共6层),149,平层,板楼,东 西,钢混结构,精装,无,2020-12-01,商品房,普通住宅
8600.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共7层),102.91,平层,板楼,东南,钢混结构,其他,无,2021-08-15,商品房,普通住宅
8500.0,龙泉驿,航天,3室2厅1厨1卫,高楼层 (共6层),92,平层,板楼,东南,混合结构,简装,无,2021-06-15,商品房,普通住宅
18500.0,龙泉驿,大面,3室2厅1厨2卫,中楼层 (共44层),112.77,跃层,塔楼,东,框架结构,毛坯,有,2021-12-10,商品房,普通住宅
14450.0,龙泉驿,东山,3室1厅1厨2卫,低楼层 (共18层),125.57,平层,板塔结合,东南,钢混结构,其他,有,2021-10-29,商品房,普通住宅
13900.0,龙泉驿,大面,4室2厅1厨2卫,高楼层 (共6层),147.47,跃层,板楼,东南 南,混合结构,简装,无,2021-01-19,商品房,普通住宅
11300.0,龙泉驿,龙泉驿城区,4室2厅1厨3卫,高楼层 (共6层),115.82,跃层,板楼,东,未知结构,精装,无,2021-09-05,商品房,普通住宅
10200.0,龙泉驿,航天,3室2厅1厨2卫,中楼层 (共7层),116.62,平层,板塔结合,东南,钢混结构,简装,无,2021-04-04,商品房,普通住宅
14980.000000000002,龙泉驿,东山,2室2厅1厨2卫,低楼层 (共6层),122.96,错层,板楼,南,钢混结构,精装,有,2021-09-13,商品房,普通住宅
12600.0,龙泉驿,十陵,3室1厅1厨2卫,中楼层 (共34层),97.24,平层,板塔结合,西,钢混结构,精装,有,2021-07-13,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,低楼层 (共6层),108.98,平层,板楼,东南,钢混结构,其他,有,2021-10-30,商品房,普通住宅
7900.0,龙泉驿,龙泉驿城区,2室1厅1厨1卫,高楼层 (共6层),90.9,平层,板楼,东南,框架结构,简装,无,2021-04-19,商品房,普通住宅
5600.0,龙泉驿,航天,2室1厅1厨1卫,高楼层 (共7层),71.2,平层,板塔结合,东南,砖混结构,简装,无,2021-07-30,商品房,普通住宅
12300.0,龙泉驿,龙泉驿城区,3室1厅1厨2卫,中楼层 (共17层),112.37,平层,板塔结合,西南 东北,钢混结构,毛坯,有,2020-11-21,商品房,普通住宅
15500.0,龙泉驿,十陵,3室2厅1厨1卫,低楼层 (共33层),96.06,平层,板塔结合,东南,钢混结构,其他,有,2021-12-07,商品房,普通住宅
30900.0,龙泉驿,大面,4室2厅1厨2卫,高楼层 (共6层),176.79,复式,板楼,东,钢混结构,精装,无,2021-01-17,商品房,普通住宅
7959.999999999999,龙泉驿,龙泉驿城区,3室1厅1厨1卫,高楼层 (共7层),107.84,平层,板塔结合,南,钢混结构,简装,无,2020-09-09,商品房,普通住宅
14800.0,龙泉驿,东山,3室2厅1厨2卫,高楼层 (共18层),131.12,平层,板塔结合,东南,钢混结构,其他,有,2021-07-22,商品房,普通住宅
6200.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共6层),85.45,平层,板楼,东南,砖混结构,简装,无,2021-01-11,商品房,普通住宅
15000.0,龙泉驿,十陵,3室2厅1厨1卫,中楼层 (共33层),91.59,平层,板塔结合,东南,钢混结构,简装,有,2021-05-10,商品房,普通住宅
14000.0,龙泉驿,东山,3室2厅1厨2卫,中楼层 (共27层),122.88,平层,板塔结合,西南,钢混结构,毛坯,有,2021-03-07,商品房,普通住宅
20000.0,龙泉驿,十陵,3室2厅1厨2卫,中楼层 (共5层),119.29,平层,板楼,南,混合结构,简装,无,2021-08-21,商品房,普通住宅
18500.0,龙泉驿,龙泉驿城区,6室2厅1厨2卫,高楼层 (共6层),226.11,跃层,板塔结合,东南,钢混结构,精装,无,2020-06-12,商品房,普通住宅
10800.0,龙泉驿,阳光城,4室2厅1厨2卫,中楼层 (共18层),114.6,平层,板塔结合,北 南,钢混结构,简装,有,2021-01-29,商品房,普通住宅
10950.0,龙泉驿,航天,3室2厅1厨1卫,低楼层 (共31层),88.02,平层,板塔结合,东南,框架结构,毛坯,有,2021-10-02,商品房,普通住宅
10380.0,龙泉驿,航天,3室2厅1厨2卫,高楼层 (共6层),117.6,错层,板塔结合,西,钢混结构,简装,无,2021-04-24,商品房,普通住宅
7800.0,龙泉驿,十陵,2室2厅1厨1卫,中楼层 (共7层),64.73,平层,板楼,南,砖混结构,精装,无,2021-12-10,商品房,普通住宅
11280.0,龙泉驿,航天,4室2厅1厨2卫,中楼层 (共6层),125,平层,板楼,西南,框架结构,其他,无,2021-02-24,商品房,普通住宅
32300.0,龙泉驿,大面,4室1厅1厨3卫,低楼层 (共6层),185.28,复式,板楼,东南 东,钢混结构,精装,无,2021-03-13,商品房,普通住宅
23000.0,龙泉驿,大面,4室1厅1厨3卫,高楼层 (共32层),128.65,跃层,板塔结合,北,钢混结构,精装,有,2021-07-17,商品房,普通住宅
30800.0,龙泉驿,大面,6室2厅1厨4卫,低楼层 (共6层),242.12,跃层,板塔结合,西南,钢混结构,简装,无,2021-06-18,商品房,普通住宅
11800.0,龙泉驿,龙泉驿城区,3室2厅1厨1卫,高楼层 (共6层),123.38,平层,板塔结合,东南,砖混结构,简装,无,2021-12-06,商品房,普通住宅
14180.000000000002,龙泉驿,龙泉驿城区,3室2厅1厨1卫,低楼层 (共17层),122.2,平层,板塔结合,东南,钢混结构,精装,有,2021-09-22,商品房,普通住宅
11650.0,龙泉驿,东山,3室2厅1厨2卫,中楼层 (共33层),113.87,平层,板楼,南,钢混结构,毛坯,有,2021-03-18,商品房,普通住宅
13900.0,龙泉驿,十陵,3室2厅1厨2卫,高楼层 (共37层),90.5,平层,板塔结合,南,钢混结构,简装,有,2021-06-05,商品房,普通住宅
11000.0,龙泉驿,龙泉驿城区,3室2厅1厨2卫,中楼层 (共5层),118.72,平层,板楼,东南,砖混结构,简装,无,2020-04-23,商品房,普通住宅
12100.0,龙泉驿,东山,3室2厅1厨1卫,低楼层 (共33层),99.13,平层,板楼,东南,钢混结构,其他,有,2021-07-04,商品房,普通住宅
12500.0,龙泉驿,航天,3室2厅1厨2卫,中楼层 (共4层),130.08,错层,板楼,南,砖混结构,简装,无,2020-09-23,商品房,普通住宅
11000.0,龙泉驿,东山,3室2厅1厨1卫,低楼层 (共33层),93.63,平层,板塔结合,西南,钢混结构,简装,有,2021-01-08,商品房,普通住宅
11980.0,龙泉驿,航天,3室2厅1厨2卫,高楼层 (共6层),126.65,平层,板塔结合,西南,钢混结构,精装,无,2020-10-27,商品房,普通住宅
12000.0,龙泉驿,航天,3室2厅1厨2卫,中楼层 (共18层),127.24,平层,板塔结合,东南,钢混结构,毛坯,有,2020-09-15,商品房,普通住宅
11500.0,龙泉驿,阳光城,4室2厅1厨2卫,高楼层 (共6层),176.99,跃层,板楼,东南,混合结构,简装,无,2020-09-04,商品房,普通住宅
21500.0,龙泉驿,东山,3室2厅1厨2卫,中楼层 (共5层),129.55,平层,板楼,西南,钢混结构,精装,有,2021-08-19,商品房,普通住宅
9360.0,龙泉驿,龙泉驿城区,2室1厅1厨1卫,低楼层 (共33层),76.51,平层,板塔结合,东,框架结构,其他,有,2021-12-10,商品房,普通住宅
